Pedido;SKU;DataSolicitacao;DataExpedicao;Qtd;Status;Transportadora;Episodio;Destino
41371;EPI0132;16/03/2025;17/03/2025;28;Faturado;CargasRápidas;Inventário Cíclico;Brasília-031
41372;EPI0433;25/02/2025;25/02/2025;7;Faturado;LogiExpress;Etiqueta Faltando;Curitiba-067
41373;EPI0500;03/09/2023;03/09/2023;41;Faturado;CargasRápidas;Pedido Cancelado;BH-095
41374;EPI0392;04/04/2024;04/04/2024;2;Faturado;CargasRápidas;Separação com Erro de SKU;Brasília-079
41375;EPI0041;17/12/2024;20/12/2024;52;Faturado;CargasRápidas;Recebimento Normal;Brasília-014
41376;EPI0446;10/05/2024;11/05/2024;24;Aguardando;TransBrasil;Divergência de Validade;São Paulo-065
41377;EPI0040;23/02/2025;24/02/2025;36;Faturado;LogiExpress;Recebimento com Avaria;BH-033
41378;EPI0142;12/02/2024;12/02/2024;24;Parcial;TransBrasil;Divergência de Quantidade;BH-041
41379;EPI0330;29/08/2024;30/08/2024;15;Aguardando;TransBrasil;Inventário Cíclico;Rio-053
41380;EPI0284;17/04/2025;20/04/2025;67;Aguardando;TransBrasil;Produto Próximo ao Vencimento;Rio-064
41381;EPI0128;26/06/2023;27/06/2023;52;Aguardando;TransBrasil;Devolução por Troca;Rio-056
41382;EPI0244;18/07/2023;18/07/2023;6;Aguardando;CargasRápidas;Separação Manual;São Paulo-036
41383;EPI0220;06/07/2025;09/07/2025;28;Faturado;CargasRápidas;Produto Próximo ao Vencimento;Brasília-019
41384;EPI0363;27/08/2023;30/08/2023;35;Faturado;LogiExpress;Pedido Urgente;Rio-069
41385;EPI0115;15/01/2025;16/01/2025;13;Faturado;TransBrasil;Falta de Estoque;BH-060
41386;EPI0386;31/03/2024;01/04/2024;62;Aguardando;LogiExpress;Etiqueta Faltando;Rio-027
41387;EPI0105;05/02/2024;07/02/2024;91;Faturado;LogiExpress;Embalagem com Lacre;Brasília-035
41388;EPI0494;28/11/2024;30/11/2024;54;Aguardando;LogiExpress;Endereçamento Manual;São Paulo-085
41389;EPI0253;09/03/2025;09/03/2025;17;Faturado;CargasRápidas;Devolução por Desistência;Curitiba-021
41390;EPI0357;12/10/2024;15/10/2024;51;Faturado;LogiExpress;Recebimento com Avaria;Curitiba-077
41391;EPI0447;22/03/2023;24/03/2023;12;Faturado;LogiExpress;Produto Vencido;Rio-006
41392;EPI0012;16/06/2024;17/06/2024;76;Faturado;LogiExpress;Pedido Urgente;Curitiba-080
41393;EPI0001;21/06/2025;22/06/2025;36;Faturado;LogiExpress;Recebimento Parcial;BH-050
41394;EPI0282;20/08/2024;21/08/2024;43;Faturado;LogiExpress;Falta de Estoque;Curitiba-074
41395;EPI0350;01/07/2024;03/07/2024;65;Faturado;VelozLog;Etiqueta Faltando;Curitiba-030
41396;EPI0098;28/04/2023;28/04/2023;56;Faturado;LogiExpress;Produto Vencido;Brasília-032
41397;EPI0033;14/11/2024;16/11/2024;10;Faturado;TransBrasil;Devolução por Troca;BH-060
41398;EPI0153;26/12/2024;28/12/2024;55;Faturado;VelozLog;Falta de Estoque;Brasília-033
41399;EPI0259;26/03/2024;27/03/2024;15;Faturado;CargasRápidas;Divergência de Quantidade;Brasília-028
41400;EPI0237;04/07/2023;07/07/2023;3;Aguardando;VelozLog;Pedido Cancelado;São Paulo-049
41401;EPI0371;13/09/2024;16/09/2024;20;Faturado;LogiExpress;Etiqueta Faltando;BH-068
41402;EPI0203;11/06/2024;12/06/2024;11;Faturado;CargasRápidas;Inventário com Divergência;Brasília-042
41403;EPI0331;21/03/2024;22/03/2024;30;Faturado;LogiExpress;Recebimento Parcial;Curitiba-004
41404;EPI0274;06/01/2025;07/01/2025;8;Faturado;LogiExpress;Recebimento com Avaria;São Paulo-078
41405;EPI0248;13/09/2024;13/09/2024;46;Aguardando;VelozLog;Recebimento Parcial;São Paulo-010
41406;EPI0197;14/03/2023;15/03/2023;50;Faturado;CargasRápidas;Inventário com Divergência;Rio-065
41407;EPI0323;18/07/2023;19/07/2023;30;Faturado;CargasRápidas;Separação com Erro de SKU;São Paulo-006
41408;EPI0377;16/04/2025;19/04/2025;21;Faturado;VelozLog;Inventário com Divergência;Brasília-036
41409;EPI0224;15/01/2023;18/01/2023;15;Faturado;LogiExpress;Entrada em Quarentena;Rio-092
41410;EPI0437;03/01/2024;05/01/2024;48;Faturado;VelozLog;Pedido Parcial;Brasília-038
41411;EPI0406;21/03/2023;23/03/2023;42;Faturado;VelozLog;Embalagem com Lacre;BH-052
41412;EPI0312;10/08/2024;12/08/2024;87;Faturado;LogiExpress;Falta de Estoque;Brasília-060
41413;EPI0155;27/11/2024;28/11/2024;29;Faturado;VelozLog;Inventário com Divergência;Rio-063
41414;EPI0197;08/07/2023;10/07/2023;30;Faturado;VelozLog;Inventário Cíclico;São Paulo-098
41415;EPI0348;13/11/2024;16/11/2024;46;Faturado;VelozLog;Devolução por Troca;Rio-099
41416;EPI0017;02/07/2024;05/07/2024;18;Faturado;CargasRápidas;Pedido Cancelado;São Paulo-024
41417;EPI0270;11/10/2023;11/10/2023;32;Faturado;CargasRápidas;Divergência de Quantidade;Curitiba-029
41418;EPI0446;10/06/2024;11/06/2024;67;Faturado;CargasRápidas;Pedido Urgente;Brasília-026
41419;EPI0286;07/02/2025;09/02/2025;32;Faturado;TransBrasil;Recebimento Parcial;Brasília-004
41420;EPI0481;11/02/2023;12/02/2023;33;Faturado;TransBrasil;Pedido Urgente;Brasília-024
41421;EPI0014;15/10/2023;16/10/2023;28;Faturado;LogiExpress;Separação Manual;São Paulo-005
41422;EPI0189;12/07/2024;14/07/2024;20;Faturado;CargasRápidas;Divergência de Quantidade;São Paulo-004
41423;EPI0322;21/07/2023;22/07/2023;5;Faturado;LogiExpress;Inventário com Divergência;BH-079
41424;EPI0474;23/04/2025;25/04/2025;29;Faturado;TransBrasil;Separação Manual;Brasília-042
41425;EPI0366;04/07/2024;04/07/2024;51;Faturado;VelozLog;Devolução por Desistência;Brasília-019
41426;EPI0480;12/08/2023;12/08/2023;25;Aguardando;LogiExpress;Inventário Cíclico;São Paulo-076
41427;EPI0186;29/04/2024;02/05/2024;47;Cancelado;VelozLog;Separação com Erro de SKU;São Paulo-099
41428;EPI0227;09/08/2023;11/08/2023;4;Faturado;VelozLog;Entrada em Quarentena;Rio-088
41429;EPI0205;26/03/2023;26/03/2023;9;Faturado;TransBrasil;Produto Substituído;Brasília-016
41430;EPI0151;29/06/2023;29/06/2023;16;Faturado;VelozLog;Entrada em Quarentena;Rio-070
41431;EPI0346;21/05/2023;22/05/2023;37;Faturado;VelozLog;Entrada em Quarentena;Rio-039
41432;EPI0412;11/04/2024;14/04/2024;13;Faturado;VelozLog;Pedido Cancelado;São Paulo-064
41433;EPI0236;10/10/2023;13/10/2023;11;Faturado;LogiExpress;Endereçamento Manual;Brasília-068
41434;EPI0099;24/06/2023;27/06/2023;59;Faturado;TransBrasil;Inventário com Divergência;Curitiba-027
41435;EPI0166;23/09/2023;24/09/2023;34;Faturado;LogiExpress;Divergência de Validade;BH-028
41436;EPI0175;20/06/2024;21/06/2024;13;Cancelado;CargasRápidas;Inventário com Divergência;BH-071
41437;EPI0290;19/04/2023;22/04/2023;32;Faturado;TransBrasil;Pedido Parcial;Brasília-079
41438;EPI0254;01/05/2024;01/05/2024;19;Faturado;CargasRápidas;Recebimento com Avaria;Brasília-013
41439;EPI0244;27/06/2024;28/06/2024;24;Parcial;VelozLog;Devolução por Desistência;Rio-015
41440;EPI0467;29/07/2024;01/08/2024;33;Faturado;CargasRápidas;Inventário com Divergência;BH-019
41441;EPI0389;06/07/2025;09/07/2025;17;Aguardando;VelozLog;Recebimento Normal;São Paulo-008
41442;EPI0035;05/11/2024;08/11/2024;39;Faturado;LogiExpress;Divergência de Validade;BH-023
41443;EPI0054;25/07/2025;27/07/2025;38;Aguardando;TransBrasil;Endereçamento Manual;Rio-012
41444;EPI0037;24/06/2024;26/06/2024;71;Faturado;TransBrasil;Devolução por Desistência;Rio-078
41445;EPI0398;28/02/2023;03/03/2023;18;Faturado;VelozLog;Divergência de Quantidade;São Paulo-003
41446;EPI0154;15/01/2024;16/01/2024;16;Faturado;CargasRápidas;Devolução por Troca;Rio-092
41447;EPI0399;14/09/2024;16/09/2024;36;Faturado;CargasRápidas;Endereçamento Manual;Curitiba-095
41448;EPI0004;08/04/2025;11/04/2025;57;Faturado;CargasRápidas;Pedido Parcial;Curitiba-077
41449;EPI0174;05/07/2023;08/07/2023;11;Faturado;LogiExpress;Embalagem com Etiqueta de Transporte;Brasília-035
41450;EPI0163;11/04/2025;14/04/2025;11;Faturado;VelozLog;Embalagem com Lacre;Rio-087
41451;EPI0283;01/06/2023;04/06/2023;24;Faturado;LogiExpress;Pedido Parcial;São Paulo-003
41452;EPI0074;14/01/2023;15/01/2023;28;Faturado;TransBrasil;Produto Vencido;Brasília-032
41453;EPI0155;26/02/2025;28/02/2025;30;Faturado;CargasRápidas;Produto Vencido;BH-023
41454;EPI0470;17/02/2023;19/02/2023;29;Faturado;CargasRápidas;Recebimento com Avaria;Rio-085
41455;EPI0184;06/06/2025;09/06/2025;45;Faturado;CargasRápidas;Divergência de Validade;Curitiba-083
41456;EPI0177;15/05/2025;15/05/2025;26;Faturado;TransBrasil;Inventário com Divergência;BH-060
41457;EPI0265;21/09/2024;23/09/2024;17;Faturado;TransBrasil;Embalagem com Etiqueta de Transporte;BH-032
41458;EPI0306;30/09/2024;02/10/2024;15;Cancelado;TransBrasil;Etiqueta Faltando;São Paulo-091
41459;EPI0315;19/05/2025;22/05/2025;36;Faturado;CargasRápidas;Embalagem com Etiqueta de Transporte;São Paulo-058
41460;EPI0102;09/02/2024;12/02/2024;48;Faturado;LogiExpress;Devolução por Avaria;BH-029
41461;EPI0415;04/12/2024;05/12/2024;45;Faturado;LogiExpress;Endereçamento Automático;São Paulo-081
41462;EPI0361;07/02/2025;07/02/2025;34;Faturado;TransBrasil;Devolução por Troca;Rio-027
41463;EPI0364;17/06/2024;19/06/2024;35;Faturado;VelozLog;Etiqueta Faltando;São Paulo-005
41464;EPI0270;16/02/2023;19/02/2023;78;Faturado;TransBrasil;Embalagem com Etiqueta de Transporte;Brasília-081
41465;EPI0390;27/01/2025;28/01/2025;44;Faturado;TransBrasil;Embalagem com Etiqueta de Transporte;BH-081
41466;EPI0074;23/07/2023;25/07/2023;16;Faturado;VelozLog;Etiqueta Faltando;BH-090
41467;EPI0378;26/04/2023;27/04/2023;7;Faturado;TransBrasil;Inventário com Divergência;São Paulo-030
41468;EPI0022;04/01/2025;06/01/2025;28;Faturado;TransBrasil;Pedido Cancelado;BH-030
41469;EPI0053;06/01/2024;09/01/2024;31;Aguardando;CargasRápidas;Etiqueta Faltando;Brasília-058
41470;EPI0438;30/10/2023;31/10/2023;87;Faturado;VelozLog;Separação Manual;Brasília-033
41471;EPI0237;17/04/2023;20/04/2023;43;Faturado;TransBrasil;Recebimento Parcial;BH-094
41472;EPI0382;22/12/2024;25/12/2024;10;Faturado;VelozLog;Endereçamento Manual;Brasília-048
41473;EPI0449;28/06/2023;28/06/2023;17;Faturado;LogiExpress;Embalagem com Lacre;BH-073
41474;EPI0141;29/04/2025;02/05/2025;47;Faturado;VelozLog;Pedido Urgente;Rio-075
41475;EPI0199;15/04/2025;15/04/2025;68;Faturado;VelozLog;Produto Substituído;Rio-058
41476;EPI0027;01/08/2024;03/08/2024;26;Faturado;VelozLog;Recebimento com Avaria;Brasília-089
41477;EPI0410;23/05/2025;24/05/2025;28;Faturado;TransBrasil;Divergência de Quantidade;Rio-052
41478;EPI0258;09/07/2023;09/07/2023;54;Faturado;TransBrasil;Separação com Erro de SKU;BH-044
41479;EPI0412;10/02/2024;12/02/2024;39;Parcial;VelozLog;Embalagem com Lacre;Brasília-046
41480;EPI0048;04/12/2024;07/12/2024;45;Faturado;LogiExpress;Endereçamento Automático;Rio-088
41481;EPI0294;22/11/2023;25/11/2023;41;Aguardando;CargasRápidas;Endereçamento Manual;São Paulo-008
41482;EPI0222;21/05/2023;24/05/2023;20;Faturado;VelozLog;Produto Substituído;São Paulo-008
41483;EPI0115;19/01/2025;19/01/2025;60;Faturado;LogiExpress;Embalagem com Etiqueta de Transporte;São Paulo-072
41484;EPI0295;13/06/2024;15/06/2024;28;Faturado;LogiExpress;Recebimento com Avaria;São Paulo-005
41485;EPI0210;31/03/2023;03/04/2023;22;Faturado;TransBrasil;Embalagem com Etiqueta de Transporte;Brasília-055
41486;EPI0052;03/10/2023;05/10/2023;8;Faturado;LogiExpress;Pedido Cancelado;Brasília-016
41487;EPI0116;20/02/2024;20/02/2024;48;Faturado;CargasRápidas;Inventário Cíclico;Rio-090
41488;EPI0291;23/12/2023;24/12/2023;36;Faturado;CargasRápidas;Embalagem com Lacre;Curitiba-061
41489;EPI0212;19/04/2025;22/04/2025;15;Faturado;CargasRápidas;Separação com Erro de SKU;São Paulo-033
41490;EPI0292;03/07/2023;04/07/2023;32;Faturado;VelozLog;Inventário com Divergência;BH-081
41491;EPI0328;08/10/2024;11/10/2024;24;Faturado;TransBrasil;Devolução por Desistência;BH-079
41492;EPI0437;14/01/2025;17/01/2025;36;Faturado;LogiExpress;Entrada em Quarentena;Brasília-077
41493;EPI0142;31/07/2023;02/08/2023;32;Faturado;VelozLog;Embalagem com Etiqueta de Transporte;São Paulo-057
41494;EPI0471;04/01/2025;04/01/2025;23;Faturado;TransBrasil;Separação com Erro de SKU;Curitiba-004
41495;EPI0014;15/09/2023;16/09/2023;38;Cancelado;LogiExpress;Endereçamento Automático;Brasília-091
41496;EPI0263;04/05/2025;07/05/2025;70;Faturado;CargasRápidas;Entrada em Quarentena;Curitiba-053
41497;EPI0456;18/12/2023;19/12/2023;2;Faturado;CargasRápidas;Pedido Urgente;Curitiba-056
41498;EPI0161;31/03/2025;31/03/2025;21;Faturado;LogiExpress;Devolução por Avaria;Rio-025
41499;EPI0357;05/11/2024;07/11/2024;50;Faturado;CargasRápidas;Pedido Parcial;Rio-035
41500;EPI0333;30/12/2024;02/01/2025;52;Aguardando;VelozLog;Divergência de Validade;Curitiba-047
41501;EPI0080;24/03/2024;25/03/2024;12;Faturado;VelozLog;Endereçamento Automático;Brasília-028
41502;EPI0289;29/04/2025;29/04/2025;45;Faturado;TransBrasil;Devolução por Desistência;São Paulo-026
41503;EPI0229;28/09/2024;28/09/2024;13;Faturado;CargasRápidas;Pedido Parcial;São Paulo-039
41504;EPI0490;27/07/2024;28/07/2024;45;Faturado;TransBrasil;Recebimento Normal;Curitiba-036
41505;EPI0319;15/12/2023;18/12/2023;40;Faturado;VelozLog;Devolução por Desistência;BH-013
41506;EPI0218;26/05/2025;26/05/2025;35;Aguardando;CargasRápidas;Falta de Estoque;Rio-093
41507;EPI0476;10/06/2025;10/06/2025;37;Faturado;TransBrasil;Endereçamento Automático;Rio-093
41508;EPI0499;10/01/2023;10/01/2023;54;Faturado;TransBrasil;Pedido Urgente;BH-028
41509;EPI0364;03/09/2024;06/09/2024;51;Faturado;CargasRápidas;Devolução por Troca;São Paulo-068
41510;EPI0051;07/09/2024;09/09/2024;15;Faturado;LogiExpress;Recebimento com Avaria;Curitiba-081
41511;EPI0244;09/07/2024;10/07/2024;22;Aguardando;TransBrasil;Produto Vencido;Curitiba-071
41512;EPI0238;10/05/2023;10/05/2023;42;Faturado;LogiExpress;Pedido Urgente;Rio-062
41513;EPI0183;21/08/2024;21/08/2024;45;Faturado;LogiExpress;Inventário com Divergência;BH-017
41514;EPI0046;13/11/2023;15/11/2023;14;Faturado;CargasRápidas;Separação com Erro de SKU;Rio-076
41515;EPI0141;04/12/2023;05/12/2023;60;Faturado;CargasRápidas;Embalagem com Etiqueta de Transporte;Brasília-068
41516;EPI0376;18/07/2023;21/07/2023;37;Faturado;VelozLog;Embalagem com Lacre;Rio-048
41517;EPI0153;23/01/2023;26/01/2023;21;Faturado;LogiExpress;Devolução por Troca;Curitiba-054
41518;EPI0278;23/04/2025;23/04/2025;24;Faturado;LogiExpress;Divergência de Quantidade;BH-048
41519;EPI0226;31/12/2023;02/01/2024;18;Faturado;VelozLog;Inventário Cíclico;Rio-011
41520;EPI0188;31/01/2023;31/01/2023;7;Faturado;VelozLog;Devolução por Troca;São Paulo-007
41521;EPI0483;13/05/2025;16/05/2025;38;Faturado;CargasRápidas;Recebimento Normal;BH-088
41522;EPI0110;03/05/2023;05/05/2023;5;Faturado;VelozLog;Recebimento Normal;Brasília-049
41523;EPI0128;05/02/2024;05/02/2024;21;Faturado;LogiExpress;Pedido Cancelado;São Paulo-066
41524;EPI0160;15/08/2023;16/08/2023;26;Faturado;TransBrasil;Recebimento Parcial;Brasília-082
41525;EPI0024;01/07/2024;01/07/2024;42;Cancelado;TransBrasil;Devolução por Troca;Curitiba-064
41526;EPI0012;14/11/2024;14/11/2024;9;Cancelado;TransBrasil;Inventário com Divergência;Brasília-075
41527;EPI0237;22/06/2023;22/06/2023;24;Parcial;LogiExpress;Divergência de Validade;BH-067
41528;EPI0363;04/03/2025;04/03/2025;25;Faturado;LogiExpress;Embalagem com Lacre;Curitiba-001
41529;EPI0499;13/06/2023;14/06/2023;23;Faturado;TransBrasil;Entrada em Quarentena;Brasília-078
41530;EPI0461;24/12/2023;24/12/2023;29;Aguardando;TransBrasil;Divergência de Quantidade;São Paulo-040
41531;EPI0217;28/03/2023;29/03/2023;25;Faturado;VelozLog;Pedido Urgente;Brasília-042
41532;EPI0191;03/02/2023;05/02/2023;79;Faturado;TransBrasil;Endereçamento Manual;Curitiba-078
41533;EPI0209;21/05/2025;23/05/2025;20;Faturado;TransBrasil;Inventário Cíclico;São Paulo-059
41534;EPI0256;05/12/2023;06/12/2023;71;Faturado;LogiExpress;Produto Substituído;BH-061
41535;EPI0457;16/06/2025;16/06/2025;46;Faturado;CargasRápidas;Separação com Erro de SKU;Brasília-013
41536;EPI0319;24/05/2023;25/05/2023;18;Faturado;TransBrasil;Pedido Urgente;BH-082
41537;EPI0243;06/07/2025;06/07/2025;34;Faturado;CargasRápidas;Divergência de Quantidade;Brasília-051
41538;EPI0028;01/05/2025;04/05/2025;27;Faturado;VelozLog;Devolução por Avaria;BH-001
41539;EPI0191;21/07/2023;22/07/2023;116;Faturado;CargasRápidas;Recebimento Normal;Brasília-054
41540;EPI0305;13/09/2023;16/09/2023;23;Faturado;TransBrasil;Divergência de Validade;BH-052
41541;EPI0164;15/05/2023;18/05/2023;15;Faturado;TransBrasil;Inventário Cíclico;Brasília-046
41542;EPI0377;09/02/2023;11/02/2023;18;Faturado;VelozLog;Endereçamento Manual;Brasília-061
41543;EPI0353;01/07/2024;04/07/2024;30;Faturado;VelozLog;Produto Vencido;Rio-062
41544;EPI0396;31/10/2024;01/11/2024;5;Faturado;LogiExpress;Separação Manual;São Paulo-076
41545;EPI0098;22/08/2024;25/08/2024;41;Faturado;TransBrasil;Inventário Cíclico;BH-073
41546;EPI0185;03/09/2024;06/09/2024;60;Aguardando;CargasRápidas;Produto Vencido;BH-008
41547;EPI0216;12/12/2024;12/12/2024;10;Faturado;LogiExpress;Devolução por Avaria;BH-012
41548;EPI0099;06/06/2025;08/06/2025;55;Faturado;VelozLog;Divergência de Quantidade;Brasília-003
41549;EPI0073;06/02/2025;08/02/2025;18;Faturado;VelozLog;Produto Substituído;BH-084
41550;EPI0102;03/05/2025;04/05/2025;26;Faturado;VelozLog;Divergência de Quantidade;Brasília-057
41551;EPI0317;26/04/2023;29/04/2023;42;Cancelado;CargasRápidas;Pedido Urgente;BH-077
41552;EPI0382;20/04/2024;21/04/2024;15;Faturado;CargasRápidas;Recebimento Parcial;Curitiba-027
41553;EPI0033;14/11/2023;16/11/2023;16;Faturado;CargasRápidas;Entrada em Quarentena;São Paulo-017
41554;EPI0190;05/12/2024;06/12/2024;17;Faturado;LogiExpress;Divergência de Validade;Rio-002
41555;EPI0306;14/02/2024;17/02/2024;29;Faturado;CargasRápidas;Recebimento Normal;BH-038
41556;EPI0101;10/04/2025;11/04/2025;23;Aguardando;TransBrasil;Divergência de Validade;Curitiba-031
41557;EPI0447;14/01/2023;16/01/2023;23;Faturado;VelozLog;Pedido Urgente;Curitiba-041
41558;EPI0364;05/07/2025;07/07/2025;20;Faturado;LogiExpress;Pedido Cancelado;Rio-044
41559;EPI0055;31/08/2024;31/08/2024;42;Faturado;VelozLog;Embalagem com Etiqueta de Transporte;BH-041
41560;EPI0424;15/05/2024;16/05/2024;35;Aguardando;TransBrasil;Embalagem com Lacre;Rio-080
41561;EPI0446;14/11/2024;14/11/2024;15;Aguardando;VelozLog;Entrada em Quarentena;BH-005
41562;EPI0443;27/03/2023;27/03/2023;25;Faturado;LogiExpress;Separação Manual;Curitiba-017
41563;EPI0057;23/08/2023;23/08/2023;28;Faturado;CargasRápidas;Recebimento Normal;Curitiba-032
41564;EPI0183;05/03/2024;07/03/2024;65;Faturado;LogiExpress;Devolução por Desistência;Brasília-051
41565;EPI0026;29/11/2024;30/11/2024;26;Faturado;CargasRápidas;Recebimento Normal;São Paulo-099
41566;EPI0421;26/06/2024;28/06/2024;15;Faturado;VelozLog;Devolução por Desistência;São Paulo-079
41567;EPI0353;14/03/2023;16/03/2023;36;Faturado;LogiExpress;Entrada em Quarentena;Curitiba-027
41568;EPI0207;20/10/2023;20/10/2023;27;Faturado;LogiExpress;Endereçamento Manual;BH-073
41569;EPI0361;10/05/2025;10/05/2025;92;Faturado;CargasRápidas;Embalagem com Etiqueta de Transporte;São Paulo-099
41570;EPI0452;21/11/2023;22/11/2023;96;Faturado;VelozLog;Falta de Estoque;São Paulo-094
41571;EPI0187;08/10/2024;08/10/2024;10;Faturado;VelozLog;Devolução por Desistência;São Paulo-094
41572;EPI0112;28/07/2023;30/07/2023;40;Faturado;TransBrasil;Separação Manual;BH-082
41573;EPI0277;25/12/2024;28/12/2024;18;Faturado;TransBrasil;Devolução por Desistência;BH-065
41574;EPI0468;06/11/2023;07/11/2023;4;Faturado;CargasRápidas;Entrada em Quarentena;BH-019
41575;EPI0015;13/05/2023;15/05/2023;39;Faturado;VelozLog;Etiqueta Faltando;Curitiba-010
41576;EPI0261;15/07/2023;15/07/2023;20;Faturado;LogiExpress;Embalagem com Etiqueta de Transporte;São Paulo-071
41577;EPI0047;18/04/2023;18/04/2023;10;Aguardando;TransBrasil;Pedido Parcial;Brasília-076
41578;EPI0170;19/07/2024;21/07/2024;25;Faturado;LogiExpress;Entrada em Quarentena;São Paulo-073
41579;EPI0357;05/03/2025;06/03/2025;16;Faturado;LogiExpress;Pedido Cancelado;São Paulo-074
41580;EPI0036;27/06/2024;27/06/2024;30;Faturado;CargasRápidas;Embalagem com Etiqueta de Transporte;Brasília-044
41581;EPI0349;11/12/2023;12/12/2023;37;Faturado;CargasRápidas;Divergência de Validade;BH-067
41582;EPI0310;28/04/2025;01/05/2025;30;Faturado;CargasRápidas;Produto Vencido;BH-058
41583;EPI0375;18/03/2025;19/03/2025;21;Faturado;TransBrasil;Endereçamento Automático;Curitiba-071
41584;EPI0032;02/05/2024;04/05/2024;78;Faturado;VelozLog;Embalagem com Etiqueta de Transporte;São Paulo-075
41585;EPI0061;15/11/2023;16/11/2023;9;Faturado;LogiExpress;Devolução por Troca;BH-015
41586;EPI0101;18/08/2024;19/08/2024;25;Faturado;LogiExpress;Inventário com Divergência;Curitiba-083
41587;EPI0388;31/07/2023;02/08/2023;29;Faturado;CargasRápidas;Inventário Cíclico;Brasília-054
